"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","TC07 - Verify Project Add with Admin","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:00 UTC 2025","skipped","Fri Dec 26 15:43:00 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Step4_Ops_Time_Logic","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_AddWithAdmin_Success"
"","0","TC03 - Verify Custom Field Lifecycle: Create, Verify, Edit, Delete","OrangeHRM_Strategic_Suite","Fri Dec 26 15:41:04 UTC 2025","skipped","Fri Dec 26 15:41:04 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Step2_PIM_User_Foundation","project_orangehrm.Test.PIM_Configuration_Test","verifyCustomField_Lifecycle_Edit"
"","0","TC01 - Verify Directory Page Display","OrangeHRM_Strategic_Suite","Fri Dec 26 15:45:08 UTC 2025","skipped","Fri Dec 26 15:45:08 UTC 2025","project_orangehrm.Test.Directory_Test","Step5_Perf_Dash_Adv","project_orangehrm.Test.Directory_Test","verifyDirectory_Display_Success"
"","0","TC01 - Verify Employee Claims Page Display","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:58 UTC 2025","skipped","Fri Dec 26 15:43:58 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Step4_Ops_Claims","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyEmployeeClaims_Display_Success"
"","1","TC06 - Verify error when creating a duplicate Pay Grade","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:07 UTC 2025","skipped","Fri Dec 26 15:40:07 UTC 2025","project_orangehrm.Test.AdminJobTest","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.AdminJobTest","verifyPayGrade_DuplicateEntry_ShowError"
"","0","TC06 - Verify Mark Interview Passed","OrangeHRM_Strategic_Suite","Fri Dec 26 15:42:02 UTC 2025","skipped","Fri Dec 26 15:42:02 UTC 2025","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Step3_Recruitment","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_MarkInterviewPassed_Success"
"","0","TC02 - Verify Skill Lifecycle: Create,Edit and Delete","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:30 UTC 2025","skipped","Fri Dec 26 15:40:30 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.Admin_Qualifications_Test","verifySkills_Lifecycle_Edit"
"","0","TC18 - Verify Manage Reviews Complete Review","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:21 UTC 2025","skipped","Fri Dec 26 15:44:21 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Step5_Perf_Evaluation","project_orangehrm.Test.Performance_MyReviews_Test","verifyManageReviews_Complete_Success"
"","0","TC06 - Verify Project Add","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:00 UTC 2025","skipped","Fri Dec 26 15:43:00 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Step4_Ops_Time_Logic","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_Add_Success"
"","0","TC01 - Verify Leave List Display","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:35 UTC 2025","skipped","Fri Dec 26 15:43:35 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Step4_Ops_Leave_Apply","project_orangehrm.Test.Leave_LeaveList_Test","verifyLeaveList_Display_Success"
"","0","TC02 - Negative: Verify validation errors for all required fields in User Form","OrangeHRM_Strategic_Suite","Fri Dec 26 15:41:27 UTC 2025","skipped","Fri Dec 26 15:41:27 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Step2_PIM_User_Foundation","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_EmptyFields_ShowError"
"","0","TC09 - Verify Search by Status Filter","OrangeHRM_Strategic_Suite","Fri Dec 26 15:41:27 UTC 2025","skipped","Fri Dec 26 15:41:27 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Step2_PIM_User_Foundation","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_SearchByStatus_Success"
"","0","TC04 - Verify Nationality Duplicate Validation","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:53 UTC 2025","skipped","Fri Dec 26 15:40:53 UTC 2025","project_orangehrm.Test.Admin_Nationalities_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.Admin_Nationalities_Test","verifyNationality_Duplicate_ShowError"
"","0","TC12 - Verify Project Search by Project Name","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:00 UTC 2025","skipped","Fri Dec 26 15:43:00 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Step4_Ops_Time_Logic","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_SearchByName_Success"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:41:04 UTC 2025","broken","Fri Dec 26 15:41:04 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Step2_PIM_User_Foundation","project_orangehrm.Test.PIM_Configuration_Test","setup"
"","0","TC02 - Verify KPI Lifecycle: Create, Link to Job, Edit, Delete","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:09 UTC 2025","skipped","Fri Dec 26 15:44:09 UTC 2025","project_orangehrm.Test.Performance_Configuration_Test","Step5_Perf_Reviews","project_orangehrm.Test.Performance_Configuration_Test","verifyKPI_Lifecycle_Edit"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:21 UTC 2025","broken","Fri Dec 26 15:44:21 UTC 2025","project_orangehrm.Test.Performance_Evaluation_Test","Step5_Perf_Evaluation","project_orangehrm.Test.Performance_Evaluation_Test","setup"
"","0","TC01 - Verify Employee Submitting Self Review","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:21 UTC 2025","skipped","Fri Dec 26 15:44:21 UTC 2025","project_orangehrm.Test.Performance_Evaluation_Test","Step5_Perf_Evaluation","project_orangehrm.Test.Performance_Evaluation_Test","verifySelfReview_Submit_Success"
"","1","TC04 - Verify error when creating a duplicate Skill","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:30 UTC 2025","skipped","Fri Dec 26 15:40:30 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.Admin_Qualifications_Test","verifySkills_DuplicateEntry_ShowError"
"","0","TC03 - Verify Punch Punch In/Out Verify, Edit, Delete Workflow","OrangeHRM_Strategic_Suite","Fri Dec 26 15:42:37 UTC 2025","skipped","Fri Dec 26 15:42:37 UTC 2025","project_orangehrm.Test.Time_Attendance_Test","Step4_Ops_Time_Core","project_orangehrm.Test.Time_Attendance_Test","verifyPunchIn_Out_Success_Edit"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:18 UTC 2025","broken","Fri Dec 26 15:40:18 UTC 2025","project_orangehrm.Test.AdminOrganizationTest","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.AdminOrganizationTest","setup"
"","0","TC02 - Verify Add Candidate Validation","OrangeHRM_Strategic_Suite","Fri Dec 26 15:42:02 UTC 2025","skipped","Fri Dec 26 15:42:02 UTC 2025","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Step3_Recruitment","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_Add_Validation"
"","0","TC03 - Verify Customer Delete","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:00 UTC 2025","skipped","Fri Dec 26 15:43:00 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Step4_Ops_Time_Logic","project_orangehrm.Test.Time_ProjectInfo_Test","verifyCustomer_Delete_Success"
"","0","TC01 - Verify Apply Leave Success","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:34 UTC 2025","skipped","Fri Dec 26 15:43:34 UTC 2025","project_orangehrm.Test.Leave_ApplyLeave_Test","Step4_Ops_Leave_Apply","project_orangehrm.Test.Leave_ApplyLeave_Test","verifyApplyLeave_Success"
"","0","TC14 - Verify My Claims Filter by Event","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:58 UTC 2025","skipped","Fri Dec 26 15:43:58 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Step4_Ops_Claims","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyMyClaims_FilterByEvent_Success"
"","0","TC02 - Cleanup Post - Updated Text","OrangeHRM_Strategic_Suite","Fri Dec 26 15:46:30 UTC 2025","skipped","Fri Dec 26 15:46:30 UTC 2025","project_orangehrm.TestCleaning.BuzzTestCleaning","Step7_Clean_Others","project_orangehrm.TestCleaning.BuzzTestCleaning","cleanUpPost_UpdatedText"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:30 UTC 2025","broken","Fri Dec 26 15:40:30 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.Admin_Qualifications_Test","setup"
"","0","TC01 - Cleanup Job Title - Principal SDET Engineer","OrangeHRM_Strategic_Suite","Fri Dec 26 15:46:06 UTC 2025","skipped","Fri Dec 26 15:46:06 UTC 2025","project_orangehrm.TestCleaning.AdminTestCleaning","Step7_Clean_Admin_PIM","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpJobTitle"
"","0","TC03 - Verify Add Employee with Trem","OrangeHRM_Strategic_Suite","Fri Dec 26 15:39:55 UTC 2025","skipped","Fri Dec 26 15:39:55 UTC 2025","project_orangehrm.Test.PIM_Employee_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.PIM_Employee_Test","verifyEmployee_Trem"
"","1","TC06 - Verify Directory Reset Filters","OrangeHRM_Strategic_Suite","Fri Dec 26 15:45:08 UTC 2025","skipped","Fri Dec 26 15:45:08 UTC 2025","project_orangehrm.Test.Directory_Test","Step5_Perf_Dash_Adv","project_orangehrm.Test.Directory_Test","verifyDirectory_ResetFilters_Success"
"","0","TC17 - Cleanup: Delete Test Projects and Customer","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:00 UTC 2025","skipped","Fri Dec 26 15:43:00 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Step4_Ops_Time_Logic","project_orangehrm.Test.Time_ProjectInfo_Test","cleanup_DeleteTestData"
"","0","TC04 - Verify Event: Handle Duplication","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:46 UTC 2025","skipped","Fri Dec 26 15:43:46 UTC 2025","project_orangehrm.Test.Claim_Configuration_Test","Step4_Ops_Claims","project_orangehrm.Test.Claim_Configuration_Test","verifyEvent_Duplicate_Handling"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:11 UTC 2025","broken","Fri Dec 26 15:43:11 UTC 2025","project_orangehrm.Test.Leave_Configuration_Test","Step4_Ops_Leave_Config","project_orangehrm.Test.Leave_Configuration_Test","setup"
"","0","TC10 - Verify Project Validation","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:00 UTC 2025","skipped","Fri Dec 26 15:43:00 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Step4_Ops_Time_Logic","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_Validation_Error"
"","0","TC01 - Generate Project Report","OrangeHRM_Strategic_Suite","Fri Dec 26 15:45:31 UTC 2025","skipped","Fri Dec 26 15:45:31 UTC 2025","project_orangehrm.Test.Time_Reports_Test","Step5_Perf_Reports","project_orangehrm.Test.Time_Reports_Test","verifyProjectReport_Generate"
"","0","TC13 - Verify My Claims View Details","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:58 UTC 2025","skipped","Fri Dec 26 15:43:58 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Step4_Ops_Claims","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyMyClaims_ViewDetails_Success"
"","0","TC01 - Verify KPI Lifecycle: Create, Link to Job","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:09 UTC 2025","skipped","Fri Dec 26 15:44:09 UTC 2025","project_orangehrm.Test.Performance_Configuration_Test","Step5_Perf_Reviews","project_orangehrm.Test.Performance_Configuration_Test","verifyKPI_Lifecycle_Success"
"","0","TC06 - Verify Reset Button functionality","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:18 UTC 2025","skipped","Fri Dec 26 15:40:18 UTC 2025","project_orangehrm.Test.AdminOrganizationTest","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.AdminOrganizationTest","verifyLocation_ResetFilter_Success"
"","0","TC01 - Cleanup Candidate - E2E Candidate","OrangeHRM_Strategic_Suite","Fri Dec 26 15:46:18 UTC 2025","skipped","Fri Dec 26 15:46:18 UTC 2025","project_orangehrm.TestCleaning.RecruitmentTestCleaning","Step7_Clean_Recruit_Perf","project_orangehrm.TestCleaning.RecruitmentTestCleaning","cleanUpCandidate_E2ECandidate"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:23 UTC 2025","broken","Fri Dec 26 15:43:23 UTC 2025","project_orangehrm.Test.Leave_Operations_Test","Step4_Ops_Leave_Config","project_orangehrm.Test.Leave_Operations_Test","setup"
"","0","TC05 - Verify Nationality Search Functionality","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:53 UTC 2025","skipped","Fri Dec 26 15:40:53 UTC 2025","project_orangehrm.Test.Admin_Nationalities_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.Admin_Nationalities_Test","verifyNationality_Search_Success"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:35 UTC 2025","broken","Fri Dec 26 15:43:35 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Step4_Ops_Leave_Apply","project_orangehrm.Test.Leave_LeaveList_Test","setup"
"","0","TC18 - Verify Membership Lifecycle: Create, Edit, Delete","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:30 UTC 2025","skipped","Fri Dec 26 15:40:30 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.Admin_Qualifications_Test","verifyMemberships_Lifecycle_Edit"
"","0","TC02 - Verify My Reviews Filter by Status","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:21 UTC 2025","skipped","Fri Dec 26 15:44:21 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Step5_Perf_Evaluation","project_orangehrm.Test.Performance_MyReviews_Test","verifyMyReviews_FilterByStatus_Success"
"","0","TC11 - Verify Termination Reason Validation","OrangeHRM_Strategic_Suite","Fri Dec 26 15:41:04 UTC 2025","skipped","Fri Dec 26 15:41:04 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Step2_PIM_User_Foundation","project_orangehrm.Test.PIM_Configuration_Test","verifyTerminationReason_EmptyFields_ShowError"
"","1","TC16 - Verify error when creating a duplicate Language","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:30 UTC 2025","skipped","Fri Dec 26 15:40:30 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.Admin_Qualifications_Test","verifyLanguages_DuplicateEntry_ShowError"
"","1","TC04 - Verify Employee Record Lifecycle: Create, Edit, Delete","OrangeHRM_Strategic_Suite","Fri Dec 26 15:42:37 UTC 2025","skipped","Fri Dec 26 15:42:37 UTC 2025","project_orangehrm.Test.Time_Attendance_Test","Step4_Ops_Time_Core","project_orangehrm.Test.Time_Attendance_Test","verifyEmployeeRecords_Search"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:33 UTC 2025","broken","Fri Dec 26 15:44:33 UTC 2025","project_orangehrm.Test.Buzz_Features_Test","Step5_Perf_Buzz_Dash","project_orangehrm.Test.Buzz_Features_Test","setup"
"","0","TC06 - Verify Employee Claims Filter by Date Range","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:58 UTC 2025","skipped","Fri Dec 26 15:43:58 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Step4_Ops_Claims","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyEmployeeClaims_FilterByDateRange_Success"
"","0","TC13 - Verify Language Lifecycle: Create","OrangeHRM_Strategic_Suite","Fri Dec 26 15:40:30 UTC 2025","skipped","Fri Dec 26 15:40:30 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Step1_Hyper_Admin_PIM_Foundation","project_orangehrm.Test.Admin_Qualifications_Test","verifyLanguages_Lifecycle_Success"
"","0","TC03 - Verify KPI Validation Errors","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:09 UTC 2025","skipped","Fri Dec 26 15:44:09 UTC 2025","project_orangehrm.Test.Performance_Configuration_Test","Step5_Perf_Reviews","project_orangehrm.Test.Performance_Configuration_Test","verifyKPI_EmptyFields_Error"
"","1","TC08 - Verify Expense Type: Handle Duplication","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:46 UTC 2025","skipped","Fri Dec 26 15:43:46 UTC 2025","project_orangehrm.Test.Claim_Configuration_Test","Step4_Ops_Claims","project_orangehrm.Test.Claim_Configuration_Test","verifyExpenseType_Duplicate_Handling"
"","0","TC02 - Verify Employee Claims Search by Employee","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:58 UTC 2025","skipped","Fri Dec 26 15:43:58 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Step4_Ops_Claims","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyEmployeeClaims_SearchByEmployee_Success"
"","0","TC07 - Verify My Trackers Page Display","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:21 UTC 2025","skipped","Fri Dec 26 15:44:21 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Step5_Perf_Evaluation","project_orangehrm.Test.Performance_MyReviews_Test","verifyMyTrackers_Display_Success"
"","0","TC08 - Add Immigration Document (Passport)","OrangeHRM_Strategic_Suite","Fri Dec 26 15:41:16 UTC 2025","skipped","Fri Dec 26 15:41:16 UTC 2025","project_orangehrm.Test.PIM_EmployeeDetails_Test","Step2_PIM_User_Foundation","project_orangehrm.Test.PIM_EmployeeDetails_Test","addImmigrationDocument_Passport_Success"
"","0","TC13 - Cleanup Nationality - Automation Tester Nationality","OrangeHRM_Strategic_Suite","Fri Dec 26 15:46:06 UTC 2025","skipped","Fri Dec 26 15:46:06 UTC 2025","project_orangehrm.TestCleaning.AdminTestCleaning","Step7_Clean_Admin_PIM","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpNationality"
"","0","TC05 - Cleanup Employee - Dev Sec Ops (ID: 0777)","OrangeHRM_Strategic_Suite","Fri Dec 26 15:46:06 UTC 2025","skipped","Fri Dec 26 15:46:06 UTC 2025","project_orangehrm.TestCleaning.PIMTestCleaning","Step7_Clean_Admin_PIM","project_orangehrm.TestCleaning.PIMTestCleaning","cleanUpEmployee_DevSecOps"
"","0","TC04 - Cleanup Job Category - Professionals - QA Engineer","OrangeHRM_Strategic_Suite","Fri Dec 26 15:46:06 UTC 2025","skipped","Fri Dec 26 15:46:06 UTC 2025","project_orangehrm.TestCleaning.AdminTestCleaning","Step7_Clean_Admin_PIM","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpJobCategory"
"","0","TC08 - Cleanup Education - Master of Science","OrangeHRM_Strategic_Suite","Fri Dec 26 15:46:06 UTC 2025","skipped","Fri Dec 26 15:46:06 UTC 2025","project_orangehrm.TestCleaning.AdminTestCleaning","Step7_Clean_Admin_PIM","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpEducation"
"","1","TC03 - Verify Employee Timesheet Approval (Admin Action)","OrangeHRM_Strategic_Suite","Fri Dec 26 15:42:48 UTC 2025","skipped","Fri Dec 26 15:42:48 UTC 2025","project_orangehrm.Test.Time_Timesheets_Test","Step4_Ops_Time_Core","project_orangehrm.Test.Time_Timesheets_Test","verifyEmployeeTimesheet_Approve"
"","0","TC01 - Cleanup Event - Global QA Summit 2025","OrangeHRM_Strategic_Suite","Fri Dec 26 15:46:30 UTC 2025","skipped","Fri Dec 26 15:46:30 UTC 2025","project_orangehrm.TestCleaning.ClaimTestCleaning","Step7_Clean_Others","project_orangehrm.TestCleaning.ClaimTestCleaning","cleanUpEvent_GlobalQASummit2025"
"","0","TC04 - Verify Custom Field Validation Errors","OrangeHRM_Strategic_Suite","Fri Dec 26 15:41:04 UTC 2025","skipped","Fri Dec 26 15:41:04 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Step2_PIM_User_Foundation","project_orangehrm.Test.PIM_Configuration_Test","verifyCustomField_EmptyFields_ShowError"
"","0","TC06 - Verify Edit User: Change Status from Enabled to Disabled","OrangeHRM_Strategic_Suite","Fri Dec 26 15:41:27 UTC 2025","skipped","Fri Dec 26 15:41:27 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Step2_PIM_User_Foundation","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_EditUser_Success"
"","0","setup","OrangeHRM_Strategic_Suite","Fri Dec 26 15:43:47 UTC 2025","broken","Fri Dec 26 15:43:47 UTC 2025","project_orangehrm.Test.Claim_Advanced_Test","Step4_Ops_Claims","project_orangehrm.Test.Claim_Advanced_Test","setup"
"","0","TC16 - Verify Manage Reviews Filter by Status","OrangeHRM_Strategic_Suite","Fri Dec 26 15:44:21 UTC 2025","skipped","Fri Dec 26 15:44:21 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Step5_Perf_Evaluation","project_orangehrm.Test.Performance_MyReviews_Test","verifyManageReviews_FilterByStatus_Success"
