"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1347","TC15 - Verify validation error for empty Job Category Name","Surefire suite","Mon Dec 29 19:41:20 UTC 2025","passed","Mon Dec 29 19:41:22 UTC 2025","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyJobCategory_EmptyFields_ShowError"
"","2335","TC13 - Verify LDAP Configuration Save","Surefire suite","Mon Dec 29 19:40:18 UTC 2025","passed","Mon Dec 29 19:40:21 UTC 2025","project_orangehrm.Test.Admin_Configuration_Test","Surefire test","project_orangehrm.Test.Admin_Configuration_Test","verifyLDAPConfiguration_Save_Success"
"","11879","TC10 - Verify updating an existing Job Title","Surefire suite","Mon Dec 29 19:39:51 UTC 2025","failed","Mon Dec 29 19:40:03 UTC 2025","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyJobTitle_Update_Success"
"","4296","TC02 - Verify My Claims History Search","Surefire suite","Mon Dec 29 19:37:16 UTC 2025","passed","Mon Dec 29 19:37:20 UTC 2025","project_orangehrm.Test.Claim_Advanced_Test","Surefire test","project_orangehrm.Test.Claim_Advanced_Test","verifyMyClaims_History"
"","25384","TC07 - Verify Delete User Functionality","Surefire suite","Mon Dec 29 19:39:09 UTC 2025","passed","Mon Dec 29 19:39:34 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Surefire test","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_DeleteUser_Success"
"","956","TC15 - Verify My Claims Filter by Status","Surefire suite","Mon Dec 29 19:40:27 UTC 2025","passed","Mon Dec 29 19:40:28 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Surefire test","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyMyClaims_FilterByStatus_Success"
"","10020","TC03 - Verify Hiding and Showing Widgets","Surefire suite","Mon Dec 29 19:37:40 UTC 2025","broken","Mon Dec 29 19:37:50 UTC 2025","project_orangehrm.Test.Dashboard_UserActions_Test","Surefire test","project_orangehrm.Test.Dashboard_UserActions_Test","verifyDashboard_Configuration_Toggle"
"","6105","TC06 - Verify Expense Type Lifecycle: Create, Verify","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:36:03 UTC 2025","passed","Mon Dec 29 19:36:09 UTC 2025","project_orangehrm.Test.Claim_Configuration_Test","Reg_Claim_Config","project_orangehrm.Test.Claim_Configuration_Test","verifyExpenseType_Lifecycle_Success"
"","1239","TC12 - Verify Employee Claims Reset Filters","Surefire suite","Mon Dec 29 19:40:03 UTC 2025","passed","Mon Dec 29 19:40:05 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Surefire test","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyEmployeeClaims_ResetFilters_Success"
"","1712","TC16 - Verify Reset Search Filters","Surefire suite","Mon Dec 29 19:40:27 UTC 2025","passed","Mon Dec 29 19:40:29 UTC 2025","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Surefire test","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_ResetFilters_Success"
"","16492","TC02 - Verify Logout Functionality","Surefire suite","Mon Dec 29 19:37:16 UTC 2025","failed","Mon Dec 29 19:37:33 UTC 2025","project_orangehrm.Test.Dashboard_UserActions_Test","Surefire test","project_orangehrm.Test.Dashboard_UserActions_Test","verifyUserMenu_Logout"
"","4024","TC03 - Verify Leave List Filter by Status","Surefire suite","Mon Dec 29 19:37:42 UTC 2025","passed","Mon Dec 29 19:37:46 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Surefire test","project_orangehrm.Test.Leave_LeaveList_Test","verifyLeaveList_FilterByStatus_Success"
"","25598","TC02 - Verify Email Subscription Lifecycle: Add, Verify, Edit, Delete","Surefire suite","Mon Dec 29 19:37:39 UTC 2025","passed","Mon Dec 29 19:38:04 UTC 2025","project_orangehrm.Test.Admin_Configuration_Test","Surefire test","project_orangehrm.Test.Admin_Configuration_Test","verifyEmailSubscription_Lifecycle_Edit"
"","11904","TC10 - Verify My Entitlements Display","Surefire suite","Mon Dec 29 19:39:33 UTC 2025","broken","Mon Dec 29 19:39:45 UTC 2025","project_orangehrm.Test.Leave_ApplyLeave_Test","Surefire test","project_orangehrm.Test.Leave_ApplyLeave_Test","verifyMyEntitlements_Display_Success"
"","28205","TC02 - Verify KPI Lifecycle: Create, Link to Job, Edit, Delete","Surefire suite","Mon Dec 29 19:37:38 UTC 2025","failed","Mon Dec 29 19:38:07 UTC 2025","project_orangehrm.Test.Performance_Configuration_Test","Surefire test","project_orangehrm.Test.Performance_Configuration_Test","verifyKPI_Lifecycle_Edit"
"","25837","TC06 - Verify Edit User: Change Status from Enabled to Disabled","Surefire suite","Mon Dec 29 19:38:34 UTC 2025","broken","Mon Dec 29 19:39:00 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Surefire test","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_EditUser_Success"
"","12314","TC02 - Verify Custom Field Lifecycle: Create, Verify","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:31:00 UTC 2025","failed","Mon Dec 29 19:31:12 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Reg_PIM_Config","project_orangehrm.Test.PIM_Configuration_Test","verifyCustomField_Lifecycle_Success"
"","10858","TC15 - Verify Search by Hiring Manager","Surefire suite","Mon Dec 29 19:40:13 UTC 2025","broken","Mon Dec 29 19:40:24 UTC 2025","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Surefire test","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_SearchByHiringManager_Success"
"","5046","TC01 - Verify Manage Reviews Add Reviews Life Cycle","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:36:12 UTC 2025","passed","Mon Dec 29 19:36:17 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Reg_Perf_MyRev","project_orangehrm.Test.Performance_MyReviews_Test","verifyManageReviews_AddReview_Success"
"","3973","TC02 - Verify Leave List Filter by Date","Surefire suite","Mon Dec 29 19:37:28 UTC 2025","passed","Mon Dec 29 19:37:32 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Surefire test","project_orangehrm.Test.Leave_LeaveList_Test","verifyLeaveList_FilterByDate_Success"
"","2229","TC13 - Verify Search by Job Title","Surefire suite","Mon Dec 29 19:40:01 UTC 2025","passed","Mon Dec 29 19:40:03 UTC 2025","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Surefire test","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_SearchByJobTitle_Success"
"","8432","TC07 - Verify Dependent Delete","Surefire suite","Mon Dec 29 19:39:29 UTC 2025","passed","Mon Dec 29 19:39:38 UTC 2025","project_orangehrm.Test.PIM_EmployeeDetails_Test","Surefire test","project_orangehrm.Test.PIM_EmployeeDetails_Test","verifyDependent_Delete_Success"
"","15737","TC05 - Verify Holiday Validation Error","Surefire suite","Mon Dec 29 19:39:03 UTC 2025","failed","Mon Dec 29 19:39:19 UTC 2025","project_orangehrm.Test.Leave_Configuration_Test","Surefire test","project_orangehrm.Test.Leave_Configuration_Test","verifyHoliday_EmptyFields_Error"
"","15228","TC09 - Verify Project Delete","Surefire suite","Mon Dec 29 19:39:17 UTC 2025","broken","Mon Dec 29 19:39:32 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Surefire test","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_Delete_Success"
"","2033","TC06 - Verify Directory Reset Filters","Surefire suite","Mon Dec 29 19:38:17 UTC 2025","passed","Mon Dec 29 19:38:20 UTC 2025","project_orangehrm.Test.Directory_Test","Surefire test","project_orangehrm.Test.Directory_Test","verifyDirectory_ResetFilters_Success"
"","12377","TC06 - Verify Leave List Filter by Sub Unit","Surefire suite","Mon Dec 29 19:38:20 UTC 2025","broken","Mon Dec 29 19:38:32 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Surefire test","project_orangehrm.Test.Leave_LeaveList_Test","verifyLeaveList_FilterBySubUnit_Success"
"","9806","TC08 - Verify error when creating a duplicate Education Level","Surefire suite","Mon Dec 29 19:39:39 UTC 2025","passed","Mon Dec 29 19:39:49 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyEducation_DuplicateEntry_ShowError"
"","12865","TC05 - Verify Search by Employment Status","Surefire suite","Mon Dec 29 19:37:52 UTC 2025","broken","Mon Dec 29 19:38:04 UTC 2025","project_orangehrm.Test.PIM_Employee_Test","Surefire test","project_orangehrm.Test.PIM_Employee_Test","verifyEmployeeList_SearchFilter_Success"
"","23846","TC04 - Verify Holiday Lifecycle: Create, Verify, Delete","Surefire suite","Mon Dec 29 19:38:30 UTC 2025","passed","Mon Dec 29 19:38:54 UTC 2025","project_orangehrm.Test.Leave_Configuration_Test","Surefire test","project_orangehrm.Test.Leave_Configuration_Test","verifyHoliday_Lifecycle_Success"
"","21887","TC01 - Verify Customer Add","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:34:26 UTC 2025","failed","Mon Dec 29 19:34:48 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Reg_Time_Project","project_orangehrm.Test.Time_ProjectInfo_Test","verifyCustomer_Add_Success"
"","1648","TC07 - Cleanup Skill - Java Automation","Surefire suite","Mon Dec 29 19:44:05 UTC 2025","passed","Mon Dec 29 19:44:07 UTC 2025","project_orangehrm.TestCleaning.AdminTestCleaning","Surefire test","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpSkill"
"","1213","TC12 - Verify Project Search by Project Name","Surefire suite","Mon Dec 29 19:39:58 UTC 2025","passed","Mon Dec 29 19:40:00 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Surefire test","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_SearchByName_Success"
"","1557","TC15 - Verify validation error for empty Language Name","Surefire suite","Mon Dec 29 19:41:10 UTC 2025","passed","Mon Dec 29 19:41:12 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyLanguages_EmptyFields_ShowError"
"","11303","TC02 - Cleanup Attendance Record - Leaving for the day","Surefire suite","Mon Dec 29 19:43:39 UTC 2025","passed","Mon Dec 29 19:43:51 UTC 2025","project_orangehrm.TestCleaning.TimeTestCleaning","Surefire test","project_orangehrm.TestCleaning.TimeTestCleaning","cleanUpAttendance_LeavingForTheDay"
"","11118","TC11 - Verify Leave List Add Comment","Surefire suite","Mon Dec 29 19:39:58 UTC 2025","broken","Mon Dec 29 19:40:09 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Surefire test","project_orangehrm.Test.Leave_LeaveList_Test","verifyLeaveList_AddComment_Success"
"","11469","TC01 - Verify Add Employee Lifecycle: Create, Search","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:31:45 UTC 2025","failed","Mon Dec 29 19:31:56 UTC 2025","project_orangehrm.Test.PIM_Employee_Test","Reg_PIM_Emp","project_orangehrm.Test.PIM_Employee_Test","verifyEmployee_Lifecycle_Success"
"","26081","TC02 - Positive: Verify Engagement (Like and Comment)","Surefire suite","Mon Dec 29 19:37:45 UTC 2025","broken","Mon Dec 29 19:38:11 UTC 2025","project_orangehrm.Test.Buzz_Newsfeed_Test","Surefire test","project_orangehrm.Test.Buzz_Newsfeed_Test","verifyEngagement_Success"
"","13591","TC04 - Verify error when creating a duplicate Location Name","Surefire suite","Mon Dec 29 19:38:01 UTC 2025","failed","Mon Dec 29 19:38:15 UTC 2025","project_orangehrm.Test.AdminOrganizationTest","Surefire test","project_orangehrm.Test.AdminOrganizationTest","verifyLocation_DuplicateEntry_ShowError"
"","10673","TC05 - Verify Education Level Lifecycle: Create","Surefire suite","Mon Dec 29 19:38:27 UTC 2025","passed","Mon Dec 29 19:38:37 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyEducation_Lifecycle_Success"
"","11686","TC20 - Verify error when creating a duplicate Work Shift","Surefire suite","Mon Dec 29 19:42:11 UTC 2025","failed","Mon Dec 29 19:42:23 UTC 2025","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyWorkShift_DuplicateEntry_ShowError"
"","21106","TC14 - Verify Language Lifecycle: Create, Edit, Delete","Surefire suite","Mon Dec 29 19:40:46 UTC 2025","passed","Mon Dec 29 19:41:07 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyLanguages_Lifecycle_Edit"
"","4542","TC03 - Verify validation errors for required Location fields","Surefire suite","Mon Dec 29 19:37:49 UTC 2025","passed","Mon Dec 29 19:37:53 UTC 2025","project_orangehrm.Test.AdminOrganizationTest","Surefire test","project_orangehrm.Test.AdminOrganizationTest","verifyLocation_EmptyFields_ShowError"
"","1202","TC05 - Verify Directory Multiple Filters","Surefire suite","Mon Dec 29 19:38:10 UTC 2025","passed","Mon Dec 29 19:38:11 UTC 2025","project_orangehrm.Test.Directory_Test","Surefire test","project_orangehrm.Test.Directory_Test","verifyDirectory_MultipleFilters_Success"
"","6874","TC05 - Verify Tracker Validation Errors","Surefire suite","Mon Dec 29 19:38:49 UTC 2025","passed","Mon Dec 29 19:38:56 UTC 2025","project_orangehrm.Test.Performance_Configuration_Test","Surefire test","project_orangehrm.Test.Performance_Configuration_Test","verifyTracker_EmptyFields_Error"
"","12011","TC10 - Verify License Lifecycle: Create, Edit, Delete","Surefire suite","Mon Dec 29 19:40:04 UTC 2025","passed","Mon Dec 29 19:40:16 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyLicenses_Lifecycle_Edit"
"","1631","TC08 - Cleanup Education - Master of Science","Surefire suite","Mon Dec 29 19:44:10 UTC 2025","passed","Mon Dec 29 19:44:12 UTC 2025","project_orangehrm.TestCleaning.AdminTestCleaning","Surefire test","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpEducation"
"","752","TC08 - Verify Search by User Role Filter","Surefire suite","Mon Dec 29 19:39:39 UTC 2025","passed","Mon Dec 29 19:39:40 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Surefire test","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_SearchByRole_Success"
"","11601","TC09 - Verify Termination Reason Lifecycle: Create, Verify","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:31:30 UTC 2025","failed","Mon Dec 29 19:31:42 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Reg_PIM_Config","project_orangehrm.Test.PIM_Configuration_Test","verifyTerminationReason_Lifecycle_Success"
"","2881","TC01 - Verify Employee Claims Page Display","Surefire suite","Mon Dec 29 19:37:06 UTC 2025","passed","Mon Dec 29 19:37:09 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Surefire test","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyEmployeeClaims_Display_Success"
"","12035","TC14 - Verify Employee Trackers Add Log","Surefire suite","Mon Dec 29 19:41:17 UTC 2025","broken","Mon Dec 29 19:41:29 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyEmployeeTrackers_AddLog_Success"
"","11249","TC07 - Verify Employment Status Lifecycle: Create and Delete","Surefire suite","Mon Dec 29 19:39:15 UTC 2025","passed","Mon Dec 29 19:39:26 UTC 2025","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyEmploymentStatus_Lifecycle_Success"
"","17649","TC01 - Verify Punch Punch In/Out Workflow","Surefire suite","Mon Dec 29 19:38:51 UTC 2025","broken","Mon Dec 29 19:39:08 UTC 2025","project_orangehrm.Test.Time_Attendance_Test","Surefire test","project_orangehrm.Test.Time_Attendance_Test","verifyPunchIn_Out_Success"
"","3483","TC01 - Add Leave Entitlement to Employee","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:34:20 UTC 2025","passed","Mon Dec 29 19:34:23 UTC 2025","project_orangehrm.Test.Leave_Entitlements_Test","Reg_Leave_Entitle","project_orangehrm.Test.Leave_Entitlements_Test","verifyAddEntitlement_Success"
"","16288","TC01 - Verify Reject Candidate Workflow","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:34:00 UTC 2025","failed","Mon Dec 29 19:34:16 UTC 2025","project_orangehrm.Test.Recruitment_Actions_Test","Reg_Rec_Actions","project_orangehrm.Test.Recruitment_Actions_Test","verifyCandidate_Reject_Success"
"","16992","TC02 - Verify Purge Candidate Records Search & Delete","Surefire suite","Mon Dec 29 19:37:34 UTC 2025","broken","Mon Dec 29 19:37:51 UTC 2025","project_orangehrm.Test.Maintenance_PurgeRecords_Test","Surefire test","project_orangehrm.Test.Maintenance_PurgeRecords_Test","verifyPurgeCandidate_Lifecycle"
"","12404","TC04 - Verify My Reviews Filter by Job Title","Surefire suite","Mon Dec 29 19:38:55 UTC 2025","broken","Mon Dec 29 19:39:08 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyMyReviews_FilterByJobTitle_Success"
"","5013","TC01 - Verify Optional Fields Configuration Save","Surefire suite","Mon Dec 29 19:37:34 UTC 2025","passed","Mon Dec 29 19:37:39 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Surefire test","project_orangehrm.Test.PIM_Configuration_Test","verifyOptionalFields_Save_Success"
"","3756","TC04 - Verify Leave List Filter by Employee","Surefire suite","Mon Dec 29 19:37:56 UTC 2025","passed","Mon Dec 29 19:38:00 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Surefire test","project_orangehrm.Test.Leave_LeaveList_Test","verifyLeaveList_FilterByEmployee_Success"
"","15889","TC13 - Verify Skills Add","Surefire suite","Mon Dec 29 19:40:45 UTC 2025","failed","Mon Dec 29 19:41:01 UTC 2025","project_orangehrm.Test.PIM_EmployeeDetails_Test","Surefire test","project_orangehrm.Test.PIM_EmployeeDetails_Test","verifyQualifications_Skills_Add_Success"
"","13920","TC02 - Negative: Verify validation errors for all required fields in User Form","Surefire suite","Mon Dec 29 19:37:21 UTC 2025","failed","Mon Dec 29 19:37:35 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Surefire test","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_EmptyFields_ShowError"
"","16306","TC02 - Verify Cannot Punch In Future Date","Surefire suite","Mon Dec 29 19:37:46 UTC 2025","broken","Mon Dec 29 19:38:03 UTC 2025","project_orangehrm.Test.Time_BusinessLogic_Test","Surefire test","project_orangehrm.Test.Time_BusinessLogic_Test","verifyPunchIn_FutureDate_Error"
"","11324","TC08 - Verify Offer Job","OrangeHRM_Atomic_Pro_Suite","Mon Dec 29 19:33:46 UTC 2025","broken","Mon Dec 29 19:33:57 UTC 2025","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Reg_Rec_Workflow","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_OfferJob_Success"
"","2745","TC09 - Verify My Leave Reset Filters","Surefire suite","Mon Dec 29 19:39:24 UTC 2025","passed","Mon Dec 29 19:39:27 UTC 2025","project_orangehrm.Test.Leave_ApplyLeave_Test","Surefire test","project_orangehrm.Test.Leave_ApplyLeave_Test","verifyMyLeave_ResetFilters_Success"
"","16470","TC04 - Verify Event: Handle Duplication","Surefire suite","Mon Dec 29 19:38:58 UTC 2025","passed","Mon Dec 29 19:39:15 UTC 2025","project_orangehrm.Test.Claim_Configuration_Test","Surefire test","project_orangehrm.Test.Claim_Configuration_Test","verifyEvent_Duplicate_Handling"
"","1868","TC06 - Cleanup Location - Cairo Innovation Hub","Surefire suite","Mon Dec 29 19:44:00 UTC 2025","passed","Mon Dec 29 19:44:02 UTC 2025","project_orangehrm.TestCleaning.AdminTestCleaning","Surefire test","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpLocation"
"","6840","TC02 - Verify Review Validation Errors","Surefire suite","Mon Dec 29 19:37:41 UTC 2025","passed","Mon Dec 29 19:37:48 UTC 2025","project_orangehrm.Test.Performance_Reviews_Test","Surefire test","project_orangehrm.Test.Performance_Reviews_Test","verifyReview_EmptyFields_Error"
"","15516","TC10 - Verify Salary Component Add","Surefire suite","Mon Dec 29 19:40:01 UTC 2025","failed","Mon Dec 29 19:40:16 UTC 2025","project_orangehrm.Test.PIM_EmployeeDetails_Test","Surefire test","project_orangehrm.Test.PIM_EmployeeDetails_Test","verifySalary_AddComponent_Success"
"","16130","TC15 - Verify License Add","Surefire suite","Mon Dec 29 19:41:23 UTC 2025","failed","Mon Dec 29 19:41:40 UTC 2025","project_orangehrm.Test.PIM_EmployeeDetails_Test","Surefire test","project_orangehrm.Test.PIM_EmployeeDetails_Test","verifyQualifications_License_Add_Success"
"","8063","TC01 - Positive: Verify successful login with valid credentials","Surefire suite","Mon Dec 29 19:37:14 UTC 2025","passed","Mon Dec 29 19:37:22 UTC 2025","project_orangehrm.Test.LoginTest","Surefire test","project_orangehrm.Test.LoginTest","verifyLogin_ValidCredentials_Success"
"","4442","TC03 - Verify Nationality Validation: Empty Field","Surefire suite","Mon Dec 29 19:38:02 UTC 2025","passed","Mon Dec 29 19:38:07 UTC 2025","project_orangehrm.Test.Admin_Nationalities_Test","Surefire test","project_orangehrm.Test.Admin_Nationalities_Test","verifyNationality_EmptyFields_ShowError"
"","16707","TC02 - Verify Punch Punch In/Out Workflow","Surefire suite","Mon Dec 29 19:39:17 UTC 2025","broken","Mon Dec 29 19:39:33 UTC 2025","project_orangehrm.Test.Time_Attendance_Test","Surefire test","project_orangehrm.Test.Time_Attendance_Test","verifyPunchIn_Out_Validate"
"","5248","TC10 - Verify OAuth Client Lifecycle: Create, Verify, Delete","Surefire suite","Mon Dec 29 19:39:59 UTC 2025","passed","Mon Dec 29 19:40:04 UTC 2025","project_orangehrm.Test.Admin_Configuration_Test","Surefire test","project_orangehrm.Test.Admin_Configuration_Test","verifyOAuthClient_Lifecycle_Success"
"","14054","TC07 - Verify Leave Approve Action","Surefire suite","Mon Dec 29 19:38:40 UTC 2025","broken","Mon Dec 29 19:38:54 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Surefire test","project_orangehrm.Test.Leave_LeaveList_Test","verifyLeaveList_Approve_Success"
"","5336","TC02 - Generate Employee Report","Surefire suite","Mon Dec 29 19:37:43 UTC 2025","passed","Mon Dec 29 19:37:49 UTC 2025","project_orangehrm.Test.Time_Reports_Test","Surefire test","project_orangehrm.Test.Time_Reports_Test","verifyEmployeeReport_Generate"
"","6119","TC09 - Verify License Lifecycle: Create","Surefire suite","Mon Dec 29 19:39:53 UTC 2025","passed","Mon Dec 29 19:39:59 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyLicenses_Lifecycle_Success"
"","6204","TC05 - Negative: Verify error message when Password and Confirm Password do not match","Surefire suite","Mon Dec 29 19:38:18 UTC 2025","passed","Mon Dec 29 19:38:24 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Surefire test","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_PasswordContainMinimumNumber_ShowError"
"","4167","TC02 - Verify Add Entitlement Validation","Surefire suite","Mon Dec 29 19:37:28 UTC 2025","passed","Mon Dec 29 19:37:33 UTC 2025","project_orangehrm.Test.Leave_Entitlements_Test","Surefire test","project_orangehrm.Test.Leave_Entitlements_Test","verifyAddEntitlement_Validation_Error"
"","15178","TC01 - Verify Nationality Lifecycle: Create, Verify","Surefire suite","Mon Dec 29 19:37:13 UTC 2025","failed","Mon Dec 29 19:37:28 UTC 2025","project_orangehrm.Test.Admin_Nationalities_Test","Surefire test","project_orangehrm.Test.Admin_Nationalities_Test","verifyNationality_Lifecycle_Success"
"","1360","TC07 - Cleanup Report - QA Employee Audit Report","Surefire suite","Mon Dec 29 19:43:51 UTC 2025","passed","Mon Dec 29 19:43:52 UTC 2025","project_orangehrm.TestCleaning.PIMTestCleaning","Surefire test","project_orangehrm.TestCleaning.PIMTestCleaning","cleanUpReport_QAEmployeeAuditReport"
