"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","setup","Surefire suite","Fri Jan 02 16:24:35 UTC 2026","failed","Fri Jan 02 16:24:35 UTC 2026","project_orangehrm.Test.Leave_Reports_Test","Surefire test","project_orangehrm.Test.Leave_Reports_Test","setup"
"","30940","TC05 - Verify Search by Employment Status","Surefire suite","Fri Jan 02 16:25:38 UTC 2026","passed","Fri Jan 02 16:26:09 UTC 2026","project_orangehrm.Test.PIM_Employee_Test","Surefire test","project_orangehrm.Test.PIM_Employee_Test","verifyEmployeeList_SearchFilter_Success"
"","33100","TC02 - Verify Purge Candidate Records Search & Delete","Surefire suite","Fri Jan 02 16:26:01 UTC 2026","broken","Fri Jan 02 16:26:34 UTC 2026","project_orangehrm.Test.Maintenance_PurgeRecords_Test","Surefire test","project_orangehrm.Test.Maintenance_PurgeRecords_Test","verifyPurgeCandidate_Lifecycle"
"","36562","TC02 - Verify Review Validation Errors","Surefire suite","Fri Jan 02 16:25:30 UTC 2026","passed","Fri Jan 02 16:26:06 UTC 2026","project_orangehrm.Test.Performance_Reviews_Test","Surefire test","project_orangehrm.Test.Performance_Reviews_Test","verifyReview_EmptyFields_Error"
"","2786","TC12 - Verify Employee Trackers Page Display","Surefire suite","Fri Jan 02 16:30:34 UTC 2026","passed","Fri Jan 02 16:30:37 UTC 2026","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyEmployeeTrackers_Display_Success"
"","13520","TC14 - Verify Employee Trackers Add Log","Surefire suite","Fri Jan 02 16:30:55 UTC 2026","broken","Fri Jan 02 16:31:09 UTC 2026","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyEmployeeTrackers_AddLog_Success"
"","0","TC04 - Verify Apply Leave Balance Check","Surefire suite","Fri Jan 02 16:25:07 UTC 2026","skipped","Fri Jan 02 16:25:07 UTC 2026","project_orangehrm.Test.Leave_ApplyLeave_Test","Surefire test","project_orangehrm.Test.Leave_ApplyLeave_Test","verifyApplyLeave_BalanceDisplay"
"","30612","TC02 - Generate Employee Report","Surefire suite","Fri Jan 02 16:25:23 UTC 2026","broken","Fri Jan 02 16:25:54 UTC 2026","project_orangehrm.Test.Time_Reports_Test","Surefire test","project_orangehrm.Test.Time_Reports_Test","verifyEmployeeReport_Generate"
"","1","TC03 - Verify Apply Leave with Half Day","Surefire suite","Fri Jan 02 16:25:04 UTC 2026","skipped","Fri Jan 02 16:25:04 UTC 2026","project_orangehrm.Test.Leave_ApplyLeave_Test","Surefire test","project_orangehrm.Test.Leave_ApplyLeave_Test","verifyApplyLeave_HalfDay_Success"
"","0","TC14 - Verify Project Reset Filters","Surefire suite","Fri Jan 02 16:24:47 UTC 2026","skipped","Fri Jan 02 16:24:47 UTC 2026","project_orangehrm.Test.Time_ProjectInfo_Test","Surefire test","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_ResetFilters_Success"
"","4829","TC01 - Cleanup KPI - Zero Production Bugs","Surefire suite","Fri Jan 02 16:34:40 UTC 2026","passed","Fri Jan 02 16:34:45 UTC 2026","project_orangehrm.TestCleaning.PerformanceTestCleaning","Surefire test","project_orangehrm.TestCleaning.PerformanceTestCleaning","cleanUpKPI_ZeroProductionBugs"
"","0","TC13 - Verify Job Category Lifecycle: Create, Verify, and Delete","Surefire suite","Fri Jan 02 16:25:13 UTC 2026","skipped","Fri Jan 02 16:25:13 UTC 2026","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyJobCategory_Lifecycle_Success"
"","1","TC05 - Verify Data Import Validation (No File Selected)","Surefire suite","Fri Jan 02 16:24:26 UTC 2026","skipped","Fri Jan 02 16:24:26 UTC 2026","project_orangehrm.Test.PIM_Configuration_Test","Surefire test","project_orangehrm.Test.PIM_Configuration_Test","verifyDataImport_Validation_Error"
"","7299","TC08 - Verify Employee Claims Reject Action","Surefire suite","Fri Jan 02 16:28:26 UTC 2026","passed","Fri Jan 02 16:28:33 UTC 2026","project_orangehrm.Test.Claim_EmployeeClaims_Test","Surefire test","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyEmployeeClaims_Reject_Success"
"","1","TC03 - Verify Time at Work Stopwatch Integration","Surefire suite","Fri Jan 02 16:25:52 UTC 2026","skipped","Fri Jan 02 16:25:52 UTC 2026","project_orangehrm.Test.Dashboard_Widgets_Test","Surefire test","project_orangehrm.Test.Dashboard_Widgets_Test","verifyTimeWidget_ClockAction"
"","10684","TC05 - Negative: Verify error message when Password and Confirm Password do not match","Surefire suite","Fri Jan 02 16:27:36 UTC 2026","passed","Fri Jan 02 16:27:47 UTC 2026","project_orangehrm.Test.AdminUserManagementTest","Surefire test","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_PasswordContainMinimumNumber_ShowError"
"","11687","TC07 - Cleanup Report - QA Employee Audit Report","Surefire suite","Fri Jan 02 16:36:04 UTC 2026","passed","Fri Jan 02 16:36:16 UTC 2026","project_orangehrm.TestCleaning.PIMTestCleaning","Surefire test","project_orangehrm.TestCleaning.PIMTestCleaning","cleanUpReport_QAEmployeeAuditReport"
"","5226","TC05 - Verify Nationality Search Functionality","Surefire suite","Fri Jan 02 16:27:49 UTC 2026","passed","Fri Jan 02 16:27:54 UTC 2026","project_orangehrm.Test.Admin_Nationalities_Test","Surefire test","project_orangehrm.Test.Admin_Nationalities_Test","verifyNationality_Search_Success"
"","16333","TC01 - Positive: Verify successful login with valid credentials","Surefire suite","Fri Jan 02 16:23:20 UTC 2026","passed","Fri Jan 02 16:23:37 UTC 2026","project_orangehrm.Test.LoginTest","Surefire test","project_orangehrm.Test.LoginTest","verifyLogin_ValidCredentials_Success"
"","0","TC10 - Verify Project Validation","Surefire suite","Fri Jan 02 16:24:12 UTC 2026","skipped","Fri Jan 02 16:24:12 UTC 2026","project_orangehrm.Test.Time_ProjectInfo_Test","Surefire test","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_Validation_Error"
"","0","setup","Surefire suite","Fri Jan 02 16:25:12 UTC 2026","failed","Fri Jan 02 16:25:12 UTC 2026","project_orangehrm.Test.Leave_Operations_Test","Surefire test","project_orangehrm.Test.Leave_Operations_Test","setup"
"","12493","TC01 - Cleanup Job Title - Principal SDET Engineer","Surefire suite","Fri Jan 02 16:34:52 UTC 2026","passed","Fri Jan 02 16:35:04 UTC 2026","project_orangehrm.TestCleaning.AdminTestCleaning","Surefire test","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpJobTitle"
"","13377","TC07 - Verify My Reviews Reset Filters","Surefire suite","Fri Jan 02 16:28:08 UTC 2026","broken","Fri Jan 02 16:28:21 UTC 2026","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyMyReviews_ResetFilters_Success"
"","24438","TC03 - Verify My Reviews Filter by Status","Surefire suite","Fri Jan 02 16:25:25 UTC 2026","broken","Fri Jan 02 16:25:50 UTC 2026","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyMyReviews_FilterByStatus_Success"
"","15179","TC04 - Verify Tracker Lifecycle: Create","Surefire suite","Fri Jan 02 16:27:52 UTC 2026","passed","Fri Jan 02 16:28:07 UTC 2026","project_orangehrm.Test.Performance_Configuration_Test","Surefire test","project_orangehrm.Test.Performance_Configuration_Test","verifyTracker_Lifecycle_Success"
"","34920","TC01 - Generate Project Report","Surefire suite","Fri Jan 02 16:24:10 UTC 2026","passed","Fri Jan 02 16:24:45 UTC 2026","project_orangehrm.Test.Time_Reports_Test","Surefire test","project_orangehrm.Test.Time_Reports_Test","verifyProjectReport_Generate"
"","12919","TC03 - Verify Add Employee with Trem","Foundation_Suite","Fri Jan 02 16:17:46 UTC 2026","failed","Fri Jan 02 16:17:59 UTC 2026","project_orangehrm.Test.PIM_Employee_Test","Foundation_Data_Seeding","project_orangehrm.Test.PIM_Employee_Test","verifyEmployee_Trem"
"","11444","TC05 - Cleanup Work Shift - Night Shift - B","Surefire suite","Fri Jan 02 16:36:07 UTC 2026","passed","Fri Jan 02 16:36:18 UTC 2026","project_orangehrm.TestCleaning.AdminTestCleaning","Surefire test","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpWorkShift"
"","11791","TC13 - Verify My Claims View Details","Surefire suite","Fri Jan 02 16:30:37 UTC 2026","broken","Fri Jan 02 16:30:49 UTC 2026","project_orangehrm.Test.Claim_EmployeeClaims_Test","Surefire test","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyMyClaims_ViewDetails_Success"
"","6557","TC01 - Cleanup Custom Field - Automation Badge ID","Surefire suite","Fri Jan 02 16:34:52 UTC 2026","passed","Fri Jan 02 16:34:58 UTC 2026","project_orangehrm.TestCleaning.PIMTestCleaning","Surefire test","project_orangehrm.TestCleaning.PIMTestCleaning","cleanUpCustomField_AutomationBadgeID"
"","50594","TC02 - Verify Nationality Lifecycle: Create, Edit, Delete","Surefire suite","Fri Jan 02 16:25:43 UTC 2026","failed","Fri Jan 02 16:26:34 UTC 2026","project_orangehrm.Test.Admin_Nationalities_Test","Surefire test","project_orangehrm.Test.Admin_Nationalities_Test","verifyNationality_Lifecycle_Edit"
"","12529","TC08 - Verify My Trackers Page Display","Surefire suite","Fri Jan 02 16:28:30 UTC 2026","failed","Fri Jan 02 16:28:42 UTC 2026","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyMyTrackers_Display_Success"
"","0","TC18 - Verify updating an existing Work Shift","Surefire suite","Fri Jan 02 16:25:50 UTC 2026","skipped","Fri Jan 02 16:25:50 UTC 2026","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyWorkShift_Update_Success"
"","1","TC03 - Verify Custom Field Lifecycle: Create, Verify, Edit, Delete","Surefire suite","Fri Jan 02 16:24:08 UTC 2026","skipped","Fri Jan 02 16:24:08 UTC 2026","project_orangehrm.Test.PIM_Configuration_Test","Surefire test","project_orangehrm.Test.PIM_Configuration_Test","verifyCustomField_Lifecycle_Edit"
"","9740","TC06 - Verify Expense Type Lifecycle: Create, Verify","Foundation_Suite","Fri Jan 02 16:20:24 UTC 2026","passed","Fri Jan 02 16:20:34 UTC 2026","project_orangehrm.Test.Claim_Configuration_Test","Foundation_Data_Seeding","project_orangehrm.Test.Claim_Configuration_Test","verifyExpenseType_Lifecycle_Success"
"","30925","TC02 - Verify Leave Type Duplicate Validation","Surefire suite","Fri Jan 02 16:25:56 UTC 2026","passed","Fri Jan 02 16:26:27 UTC 2026","project_orangehrm.Test.Leave_Configuration_Test","Surefire test","project_orangehrm.Test.Leave_Configuration_Test","verifyLeaveType_Duplicate_Error"
"","5652","TC13 - Verify Search by Job Title","Surefire suite","Fri Jan 02 16:30:17 UTC 2026","passed","Fri Jan 02 16:30:23 UTC 2026","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Surefire test","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_SearchByJobTitle_Success"
"","66354","TC02 - Verify KPI Lifecycle: Create, Link to Job, Edit, Delete","Surefire suite","Fri Jan 02 16:26:04 UTC 2026","failed","Fri Jan 02 16:27:11 UTC 2026","project_orangehrm.Test.Performance_Configuration_Test","Surefire test","project_orangehrm.Test.Performance_Configuration_Test","verifyKPI_Lifecycle_Edit"
"","1","setup","Surefire suite","Fri Jan 02 16:24:40 UTC 2026","broken","Fri Jan 02 16:24:40 UTC 2026","project_orangehrm.Test.Buzz_Features_Test","Surefire test","project_orangehrm.Test.Buzz_Features_Test","setup"
"","0","TC09 - Verify Project Delete","Surefire suite","Fri Jan 02 16:24:09 UTC 2026","skipped","Fri Jan 02 16:24:09 UTC 2026","project_orangehrm.Test.Time_ProjectInfo_Test","Surefire test","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_Delete_Success"
"","39545","TC02 - Negative: Verify error message when logging in with invalid credentials","Surefire suite","Fri Jan 02 16:23:45 UTC 2026","passed","Fri Jan 02 16:24:25 UTC 2026","project_orangehrm.Test.LoginTest","Surefire test","project_orangehrm.Test.LoginTest","verifyLogin_InvalidCredentials_ShowError"
"","2473","TC14 - Verify My Claims Filter by Event","Surefire suite","Fri Jan 02 16:30:53 UTC 2026","passed","Fri Jan 02 16:30:56 UTC 2026","project_orangehrm.Test.Claim_EmployeeClaims_Test","Surefire test","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyMyClaims_FilterByEvent_Success"
"","15074","TC06 - Verify My Reviews Filter by To Date","Surefire suite","Fri Jan 02 16:27:40 UTC 2026","broken","Fri Jan 02 16:27:55 UTC 2026","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyMyReviews_FilterByToDate_Success"
"","14234","TC02 - Verify Project Add","Foundation_Suite","Fri Jan 02 16:21:26 UTC 2026","failed","Fri Jan 02 16:21:40 UTC 2026","project_orangehrm.Test.Time_ProjectInfo_Test","Foundation_Data_Seeding","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_Add_Success"
"","6007","TC03 - Negative: Verify error message when required fields are empty","Surefire suite","Fri Jan 02 16:24:33 UTC 2026","passed","Fri Jan 02 16:24:39 UTC 2026","project_orangehrm.Test.LoginTest","Surefire test","project_orangehrm.Test.LoginTest","verifyLogin_EmptyFields_ShowRequiredMessage"
"","1","TC07 - Verify Customer Duplicate","Surefire suite","Fri Jan 02 16:23:46 UTC 2026","skipped","Fri Jan 02 16:23:46 UTC 2026","project_orangehrm.Test.Time_ProjectInfo_Test","Surefire test","project_orangehrm.Test.Time_ProjectInfo_Test","verifyCustomer_Duplicate_Error"
"","89872","TC01 - Verify Maintenance Access Requires Password","Surefire suite","Fri Jan 02 16:23:30 UTC 2026","failed","Fri Jan 02 16:25:00 UTC 2026","project_orangehrm.Test.Maintenance_Authentication_Test","Surefire test","project_orangehrm.Test.Maintenance_Authentication_Test","verifyMaintenance_Access_Security"
"","34444","TC02 - Verify Submit, Edit Claim Logic","Surefire suite","Fri Jan 02 16:25:51 UTC 2026","broken","Fri Jan 02 16:26:25 UTC 2026","project_orangehrm.Test.Claim_Operations_Test","Surefire test","project_orangehrm.Test.Claim_Operations_Test","verifyClaim_Edit"
"","1","TC05 - Verify validation error for empty Pay Grade Name","Surefire suite","Fri Jan 02 16:24:24 UTC 2026","skipped","Fri Jan 02 16:24:24 UTC 2026","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyPayGrade_EmptyFields_ShowError"
"","0","TC03 - Verify error when creating a duplicate Job Title","Surefire suite","Fri Jan 02 16:24:16 UTC 2026","skipped","Fri Jan 02 16:24:16 UTC 2026","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyJobTitle_DuplicateEntry_ShowError"
"","10036","TC03 - Cleanup Post - Safety Check","Surefire suite","Fri Jan 02 16:35:14 UTC 2026","passed","Fri Jan 02 16:35:24 UTC 2026","project_orangehrm.TestCleaning.BuzzTestCleaning","Surefire test","project_orangehrm.TestCleaning.BuzzTestCleaning","cleanUpPost_SafetyCheck"
"","0","TC16 - Verify error when creating a duplicate Job Category","Surefire suite","Fri Jan 02 16:25:31 UTC 2026","skipped","Fri Jan 02 16:25:31 UTC 2026","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyJobCategory_DuplicateEntry_ShowError"
"","25254","TC01 - Verify Error when Entering > 24 Hours in Timesheet","Surefire suite","Fri Jan 02 16:24:20 UTC 2026","broken","Fri Jan 02 16:24:45 UTC 2026","project_orangehrm.Test.Time_BusinessLogic_Test","Surefire test","project_orangehrm.Test.Time_BusinessLogic_Test","verifyTimesheet_InvalidHours_Error"
"","0","TC08 - Verify Project Edit","Surefire suite","Fri Jan 02 16:24:01 UTC 2026","skipped","Fri Jan 02 16:24:01 UTC 2026","project_orangehrm.Test.Time_ProjectInfo_Test","Surefire test","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_Edit_Success"
"","17","TC02 - Verify Help Support Redirection","Surefire suite","Fri Jan 02 16:24:42 UTC 2026","passed","Fri Jan 02 16:24:42 UTC 2026","project_orangehrm.Test.Dashboard_Advanced_Test","Surefire test","project_orangehrm.Test.Dashboard_Advanced_Test","verifyHelp_IconPresence"
"","10982","TC03 - Verify Nationality Validation: Empty Field","Surefire suite","Fri Jan 02 16:26:57 UTC 2026","passed","Fri Jan 02 16:27:08 UTC 2026","project_orangehrm.Test.Admin_Nationalities_Test","Surefire test","project_orangehrm.Test.Admin_Nationalities_Test","verifyNationality_EmptyFields_ShowError"
"","0","TC06 - Verify Directory View Employee Details","Surefire suite","Fri Jan 02 16:25:07 UTC 2026","skipped","Fri Jan 02 16:25:07 UTC 2026","project_orangehrm.Test.Directory_Test","Surefire test","project_orangehrm.Test.Directory_Test","verifyDirectory_ViewEmployeeDetails_Success"
"","3721","TC06 - Verify Reset Button functionality","Surefire suite","Fri Jan 02 16:28:05 UTC 2026","passed","Fri Jan 02 16:28:09 UTC 2026","project_orangehrm.Test.AdminOrganizationTest","Surefire test","project_orangehrm.Test.AdminOrganizationTest","verifyLocation_ResetFilter_Success"
"","42474","TC02 - Verify Supervisor Grading Employee Review","Surefire suite","Fri Jan 02 16:25:53 UTC 2026","broken","Fri Jan 02 16:26:35 UTC 2026","project_orangehrm.Test.Performance_Evaluation_Test","Surefire test","project_orangehrm.Test.Performance_Evaluation_Test","verifySupervisorReview_Submit_Success"
"","11709","TC04 - Cleanup Candidate - Workflow Candidate","Surefire suite","Fri Jan 02 16:35:38 UTC 2026","passed","Fri Jan 02 16:35:50 UTC 2026","project_orangehrm.TestCleaning.RecruitmentTestCleaning","Surefire test","project_orangehrm.TestCleaning.RecruitmentTestCleaning","cleanUpCandidate_WorkflowCandidate"
"","0","setup","Surefire suite","Fri Jan 02 16:26:50 UTC 2026","failed","Fri Jan 02 16:26:50 UTC 2026","project_orangehrm.Test.Leave_LeaveList_Test","Surefire test","project_orangehrm.Test.Leave_LeaveList_Test","setup"
"","5793","TC02 - Cleanup Pay Grade - Grade 5 - Executive","Surefire suite","Fri Jan 02 16:35:13 UTC 2026","passed","Fri Jan 02 16:35:18 UTC 2026","project_orangehrm.TestCleaning.AdminTestCleaning","Surefire test","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpPayGrade"
"","51724","TC02 - Verify Vacancy Lifecycle: Create, Verify, Edit, Delete","Surefire suite","Fri Jan 02 16:24:27 UTC 2026","failed","Fri Jan 02 16:25:18 UTC 2026","project_orangehrm.Test.Recruitment_Vacancies_Test","Surefire test","project_orangehrm.Test.Recruitment_Vacancies_Test","verifyVacancy_Lifecycle_Edit"
"","18438","TC06 - Verify Leave Period Configuration Update","Surefire suite","Fri Jan 02 16:28:51 UTC 2026","broken","Fri Jan 02 16:29:09 UTC 2026","project_orangehrm.Test.Leave_Configuration_Test","Surefire test","project_orangehrm.Test.Leave_Configuration_Test","verifyLeavePeriod_Update_Success"
"","13351","TC01 - Verify Add Employee Lifecycle: Create, Search","Foundation_Suite","Fri Jan 02 16:17:07 UTC 2026","failed","Fri Jan 02 16:17:21 UTC 2026","project_orangehrm.Test.PIM_Employee_Test","Foundation_Data_Seeding","project_orangehrm.Test.PIM_Employee_Test","verifyEmployee_Lifecycle_Success"
"","10010","TC07 - Verify validation error for empty Education Level","Surefire suite","Fri Jan 02 16:29:08 UTC 2026","passed","Fri Jan 02 16:29:18 UTC 2026","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyEducation_EmptyFields_ShowError"
"","0","TC06 - Verify My Leave Filter by Status","Surefire suite","Fri Jan 02 16:25:19 UTC 2026","skipped","Fri Jan 02 16:25:19 UTC 2026","project_orangehrm.Test.Leave_ApplyLeave_Test","Surefire test","project_orangehrm.Test.Leave_ApplyLeave_Test","verifyMyLeave_FilterByStatus_Success"
"","4449","TC14 - Verify Search by Vacancy","Surefire suite","Fri Jan 02 16:30:32 UTC 2026","passed","Fri Jan 02 16:30:37 UTC 2026","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Surefire test","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_SearchByVacancy_Success"
"","24063","TC03 - Verify Select All Checkbox","Surefire suite","Fri Jan 02 16:27:31 UTC 2026","broken","Fri Jan 02 16:27:55 UTC 2026","project_orangehrm.Test.Maintenance_Safety_Test","Surefire test","project_orangehrm.Test.Maintenance_Safety_Test","verifyPurge_SelectAll_Functionality"
"","1","TC02 - Verify Apply Leave Validation - Empty Fields","Surefire suite","Fri Jan 02 16:25:00 UTC 2026","skipped","Fri Jan 02 16:25:00 UTC 2026","project_orangehrm.Test.Leave_ApplyLeave_Test","Surefire test","project_orangehrm.Test.Leave_ApplyLeave_Test","verifyApplyLeave_EmptyFields_ShowError"
"","1","TC02 - Verify Punch Punch In/Out Workflow","Surefire suite","Fri Jan 02 16:24:59 UTC 2026","skipped","Fri Jan 02 16:24:59 UTC 2026","project_orangehrm.Test.Time_Attendance_Test","Surefire test","project_orangehrm.Test.Time_Attendance_Test","verifyPunchIn_Out_Validate"
"","21088","TC02 - Verify Canceling Purge Action in Modal","Surefire suite","Fri Jan 02 16:26:53 UTC 2026","broken","Fri Jan 02 16:27:14 UTC 2026","project_orangehrm.Test.Maintenance_Safety_Test","Surefire test","project_orangehrm.Test.Maintenance_Safety_Test","verifyPurge_Modal_Cancel"
"","14959","TC18 - Verify Manage Reviews Activate Review","Surefire suite","Fri Jan 02 16:31:49 UTC 2026","broken","Fri Jan 02 16:32:04 UTC 2026","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyManageReviews_Activate_Success"
"","0","TC05 - Verify Localization Settings: Update Default Language and Format","Surefire suite","Fri Jan 02 16:26:03 UTC 2026","skipped","Fri Jan 02 16:26:03 UTC 2026","project_orangehrm.Test.Admin_Configuration_Test","Surefire test","project_orangehrm.Test.Admin_Configuration_Test","verifyLocalization_Update_Success"
"","10619","TC01 - Verify About Modal Popup","Surefire suite","Fri Jan 02 16:23:43 UTC 2026","failed","Fri Jan 02 16:23:53 UTC 2026","project_orangehrm.Test.Dashboard_UserActions_Test","Surefire test","project_orangehrm.Test.Dashboard_UserActions_Test","verifyUserMenu_AboutInfo"
"","22087","TC09 - Verify Employee Claims View Details","Surefire suite","Fri Jan 02 16:28:42 UTC 2026","failed","Fri Jan 02 16:29:05 UTC 2026","project_orangehrm.Test.Claim_EmployeeClaims_Test","Surefire test","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyEmployeeClaims_ViewDetails_Success"
"","10038","TC02 - Verify Cannot Punch In Future Date","Surefire suite","Fri Jan 02 16:25:35 UTC 2026","broken","Fri Jan 02 16:25:45 UTC 2026","project_orangehrm.Test.Time_BusinessLogic_Test","Surefire test","project_orangehrm.Test.Time_BusinessLogic_Test","verifyPunchIn_FutureDate_Error"
